word,meaning,pos,language_id,meaning_language_id,dictionary_id,
ಅಕ್ಕೆ ,"ಅಳುವಿಕೆ, ವಿಲಾಪ",NULL,1,1,6,
ಅಕ್ರೂರಜ ,ಅಕ್ರೂರನ ಮಗ,NULL,1,1,6,
ಅಕ್ರೂರವರದ ,ವಿಷ್ಣು,NULL,1,1,6,
ಅಕ್ಲೇಶ ,ದುಃಖರಹಿತನಾದವನು,NULL,1,1,6,
ಅಕ್ಷ ,ಕಣ್ಣು; ಅಚ್ಚು; ಅಕ್ಷಕುಮಾರ,NULL,1,1,6,
ಅಕ್ಷಕುವರ ,ರಾವಣನ ಒಬ್ಬ ಮಗ,NULL,1,1,6,
"ಅಕ್ಷತನಾರೇರು, ಅಕ್ಷತನಾರಿಯರು ","ಅಕ್ಷತಯೋನಿ ಸ್ತ್ರೀಯರು, ಋತುಮತಿಯಾಗಿರದ ಕನ್ನಿಕೆಯರು (ನರಕಾಸುರನು ಸೆರೆಯಲ್ಲಿ ಇಡಲ್ಪಟ್ಟಿದ್ದ ಋತುಮತಿಯಾಗಿರದ ಹದಿನಾರುಸಾವಿರ ಕನ್ಯೆಯರು)",NULL,1,1,6,
ಅಕ್ಷತೆ ,ಮೊನೆ ಮುರಿಯದ ಅಕ್ಕಿ; ಅರಿಸಿನ ಅಥವಾ ಕುಂಕುಮ ಲೇಪಿತ ಮಂತ್ರಿತ ಅಕ್ಕಿ; ಹಣೆಯ ಬೊಟ್ಟು,NULL,1,1,6,
ಅಕ್ಷಮಣ ,"ನಿತ್ಯತ್ವ ರಕ್ಷಕ, ಕ್ಷಮೆಗೆ ಅನರ್ಹ",NULL,1,1,6,
ಅಕ್ಷಯ ,ನಾಶವಾಗದಿರುವ; ಅರವತ್ತು ಸಂವತ್ಸರಗಳಲ್ಲಿ ಒಂದು; ರಾವಣನ ಮಗ ಅಕ್ಷಕುಮಾರ,NULL,1,1,6,
ಅಕ್ಷಯಫಲ ,ದ್ರೌಪದಿಗೆ ದೂರ್ವಾಸಾತಿಥ್ಯದ ಪ್ರಕರಣದಲ್ಲಿ ಮತ್ತು ದುಃಶಾಸನನಿಂದ ಒದಗಿದ ಮಾನಭಂಗದ ಪ್ರಕರಣದಲ್ಲಿ ದಾನ ಮಾಡಿದ ಅಕ್ಷಯ ಪಾತ್ರೆ ಮತ್ತು ವಸ್ತ್ರ,NULL,1,1,6,
ಅಕ್ಷಯವಂತ ,ನಿತ್ಯತ್ವವುಳ್ಳವನು,NULL,1,1,6,
ಅಕ್ಷಯಾಂಬರ ,"ಹರಿಹಿಂಗದ ಉಡಿಗೆ, ಅಕ್ಷಯವಸ್ತ್ರ",NULL,1,1,6,
ಅಕ್ಷರ ,"ನಾಶವಿಲ್ಲದವನು, ದೇಹ ನಾಶವಿಲ್ಲದ-ಲಕ್ಷ್ಮಿ",NULL,1,1,6,
ಅಕ್ಷರಕ್ಷರವಿವೇಕ ,ಅಕ್ಷರ-ಕ್ಷರಗಳ ಸರಿಯಾದ ಜ್ಞಾನ,NULL,1,1,6,
ಅಕ್ಷರಪುರುಷ ,ರಮಾದೇವಿಯ ಗಂಡ ಶ್ರೀಹರಿ,NULL,1,1,6,
ಅಕ್ಷರಳು ,"ರಮಾದೇವಿ, ತ್ರಿಜಗನ್ಮಾತೆ ಲಕ್ಷ್ಮಿ, ತ್ರಿಗುಣಾಭಿಮಾನಿ",NULL,1,1,6,
ಅಕ್ಷರಿ ,"ವಿದ್ವಾಂಸ, ವಿದುಶಿ",NULL,1,1,6,
ಅಕ್ಷರೇಢ್ಯ ,"ನಾಶವಿಲ್ಲದ, ಬಲಾಢ್ಯ",NULL,1,1,6,
ಅಕ್ಷಾಸುರಾಂತಕ ,ರಾವಣನ ಮಗ ಅಕ್ಷಕುಮಾರನಿಗೆ ಯಮಸ್ವರೂಪಿ-ಹನುಮಂತ,NULL,1,1,6,
ಅಕ್ಷಿ ,ಕಣ್ಣು,NULL,1,1,6,
ಅಕ್ಷಿತ್ರಯ ,"ಮುಕ್ಕಣ್ಣ, ಶಿವ",NULL,1,1,6,
ಅಕ್ಷೀಣ ,"ನಾಶವಿಲ್ಲದ, ಶಕ್ತನಾದ",NULL,1,1,6,
ಅಕ್ಷೋಭ್ಯ ,ಕ್ಷೋಭೆಗೊಳಗಾಗದವನು,NULL,1,1,6,
ಅಕ್ಷೋಹಿಣಿ ,೨೧೮೭೦ ಆನೆಗಳು + ೨೧೮೭೦ ರಥಗಳು + ೬೫೬೧೦ ಕುದುರೆಗಳು + ೧೦೯೩೫೦ ಕಾಲಾಳುಗಳಿರುವ ಸೈನ್ಯ ಸಮೂಹ,NULL,1,1,6,
ಅಖಂಡನ ,ಭೇದರಹಿತನಾದ ಅಥವಾ ವ್ಯಾಪ್ತನಾದ-ವಿಷ್ಣು,NULL,1,1,6,
ಅಖಂಡಲೇಶ ,ಸಮಸ್ತಕ್ಕೂ ಒಡೆಯ-ಶ್ರೀಹರಿ,NULL,1,1,6,
ಅಖಂಡೈಕ ,ಪರಿಪೂರ್ಣ,NULL,1,1,6,
ಅಖಣಾಶ್ಮಕಾಯ ,ವಜ್ರಶರೀರ,NULL,1,1,6,
ಅಖಿಲ(ಳ) ,"ಇಡಿಯಾದ, ಸಮಸ್ತ",NULL,1,1,6,
ಅಖಿಳಖಿಳ ,"ಅಭಂಗವಾದ, ಸಮಗ್ರವಾದ",NULL,1,1,6,
ಅಖಿಳದೋಷನಿರ್ಧೂತ ,ಸಮಸ್ತ ಕಳಂಕವನ್ನು ನಿವಾರಿಸುವವನು,NULL,1,1,6,
ಅಖಿಳವಾದ್ಯ ,"ವಾದ್ಯಗಳಲ್ಲಿ ನಾಲ್ಕು ವಿಧಗಳಿವೆ; ಎಲ್ಲ ದೇವತಾ ವಾದ್ಯಗಳು, ಸಮಸ್ತ ವಾದ್ಯಗಳು",NULL,1,1,6,
ಅಖಿಳಾಗಮಸ್ತುತ ,ಎಲ್ಲ ವೇದಗಳಿಂದಲೂ ಹೊಗಳಲ್ಪಟ್ಟ,NULL,1,1,6,
ಅಗ ,ಬೆಟ್ಟ,NULL,1,1,6,
ಅಗಜಾವಲ್ಲಭ ,ಪಾರ್ವತಿಯ ಗಂಡ-ಶಿವ,NULL,1,1,6,
ಅಗಜೆ ,ಪಾರ್ವತಿ,NULL,1,1,6,
ಅಗಜೆನಂದನ ,"ಗಣಪತಿ, ಷಣ್ಮುಖ",NULL,1,1,6,
ಅಗಜೇಶಶರಕಾಲ ,ಶಿವಧನುಸ್ಸು ಮುರಿದವನು-ರಾಮ,NULL,1,1,6,
ಅಗಣಿ ,"ಅಗುಳಿ, ಚಿಲಕ",NULL,1,1,6,
ಅಗಣಿತ ,"ಎಣಿಕೆಗೆ ಮೀರಿದುದು, ಲೆಕ್ಕವಿಲ್ಲದಷ್ಟು, ಅಸಂಖ್ಯಾತ",NULL,1,1,6,
ಅಗಣಿತಗುಣಧಾಮ ,"ಅನಂತ ಗುಣಗಳಿಗೆ ಮನೆಯಾದವನು, ನಿಲಯನಾದವನು-ಶ್ರೀಹರಿ",NULL,1,1,6,
ಅಗಣಿತಪಾದ ,ಮಿತಿಯಿಲ್ಲದವ; ದೊಡ್ಡಪಾದದವನು-ವಿಷ್ಣು,NULL,1,1,6,
ಅಗಣಿತಸದ್ಗುಣ ,"ಲೆಕ್ಕವಿಲ್ಲದ ಸದ್ಗುಣಗಳಿಂದ ಕೂಡಿದವ, ಪೂರ್ಣನಾದವ, ಪರಮಾತ್ಮ-ಶ್ರೀಹರಿ",NULL,1,1,6,
ಅಗದ ,"ರೋಗವಿಲ್ಲದ, ಔಷಧ",NULL,1,1,6,
ಅಗದಂಕರ ,"ಔಷಧ ನೀಡುವವ, ವೈದ್ಯ",NULL,1,1,6,
ಅಗಮ್ಯ ,"ಬುದ್ಧಿಗೆಟುಕದ,  ಹೋಗಿಸೇರಲಾಗದ",NULL,1,1,6,
ಅಗಮ್ಯಗೋಚರ ,ದುರ್ಲಭವಾಗಿ ಕಾಣುವ,NULL,1,1,6,
ಅಗರು ,"ಒಂದು ಜಾತಿಯ ಸುಗಂಧದ ಮರ, ಸುಗಂಧ ದ್ರವ್ಯ",NULL,1,1,6,
ಅಗಳ ,ಮಿತಿಮೀರಿದ,NULL,1,1,6,
ಅಗಿಲ ,ಭಯಗ್ರಸ್ತ,NULL,1,1,6,
ಅಗ್ಗ ,ಶ್ರೇಷ್ಠ; ಸುಲಭ ಬೆಲೆಯ,NULL,1,1,6,
ಅಗ್ಗಣಿ<ಅಗ್ಗವಣಿ ,"ಪರಿಶುದ್ಧ ನೀರು, ಪೂಜೆಯ ನೀರು",NULL,1,1,6,
ಅಗ್ಗರಜ ,"ಅಗ್ರಜ, ಅಣ್ಣ",NULL,1,1,6,
ಅಗ್ಗಳ ,"ಶ್ರೇಷ್ಠ, ದೊಡ್ಡ, ಬಲಶಾಲಿ",NULL,1,1,6,
ಅಗ್ಗಳಿಕೆ ,"ಹೆಚ್ಚುಗಾರಿಕೆ, ದೊಡ್ಡಸ್ತಿಕೆ",NULL,1,1,6,
ಅಗ್ಗಳೆಯ ,ಶ್ರೇಷ್ಠ,NULL,1,1,6,
ಅಗ್ನಿಜೆ ,ಯಜ್ಞಕುಂಡದಿಂದ ಹುಟ್ಟಿದವಳು-ದ್ರೌಪದಿ,NULL,1,1,6,
ಅಗ್ನಿನೇತ್ರ ,"ಶಿವ, ನರಸಿಂಹ, ದುರ್ಗೆ; ಈ ಮೂವರಿಗೂ ಮೂರನೆಯದಾದ ಅಗ್ನಿನೇತ್ರವಿದೆ",NULL,1,1,6,
ಅಗ್ನಿಹೋತ್ರ ,ಯಜ್ಞ,NULL,1,1,6,
ಅಗ್ರ ,"ಮೊದಲನೆಯ, ಮುಖ್ಯ",NULL,1,1,6,
ಅಗ್ರಗಣ್ಯ ,"ಎಲ್ಲಕ್ಕೂ ಹಿರಿಯನೆಂದು ಎಣಿಸಲ್ಪಡುವ, ಶ್ರೇಷ್ಠ",NULL,1,1,6,
ಅಗ್ರಜ ,ಅಣ್ಣ,NULL,1,1,6,
ಅಗ್ರಜಳು ,"ಹಿರಿಯವಳು, ಅಕ್ಕ",NULL,1,1,6,
ಅಗ್ರಣಿ ,"ಶ್ರೇಷ್ಠ, ಮುಂದಾಳು",NULL,1,1,6,
ಅಗ್ರಪೂಜೆ ,"ಮೊದಲ ಪೂಜೆ; ಯಜ್ಞಾರಂಭದಲ್ಲಿ ಸಲ್ಲಿಸುವ ಸನ್ಮಾನ, ಹೆಚ್ಚಿನ ಸನ್ಮಾನ",NULL,1,1,6,
ಅಗ್ರಹಾರ ,"ವಿಪ್ರವಸತಿಯ ಬಡಾವಣೆ, ವಿಪ್ರರ ಊರು",NULL,1,1,6,
ಅಗ್ರೇಸರರು ,"ಶ್ರೇಷ್ಠರು, ಮುಂದಾಳುಗಳು",NULL,1,1,6,
ಅಗ್ರೋದಕ ,"ಮೀಸಲು ನೀರು, ದೇವರ ಪೂಜೆಗೆ ಮೀಸಲಾದ ನೀರು",NULL,1,1,6,
ಅಘ ,"ಪಾಪ, ತಪ್ಪು; ದುಃಖ",NULL,1,1,6,
ಅಘಕಕ್ಷಗಾಂಗೇಯ ,"ಪಾಪಗಳೆಂಬ ಕಾಡಿಗೆ ಭೀಷ್ಮ, ಅಗ್ನಿ, ಭಗವಂತ; ಪಾಪಾರಣ್ಯ ದಹನ",NULL,1,1,6,
ಅಘಕರಿಗೆಕೇಸರಿ ,ಪಾಪವೆಂಬ ಆನೆಗೆ ಸಿಂಹ,NULL,1,1,6,
"ಅಘಕುಲವನ, ಅಘಕೂಟ ","ಪಾಪಸಮೂಹ, ಪಾಪರಾಶಿ",NULL,1,1,6,
ಅಘಘಾತ ,ಪಾಪವನ್ನು ಕಳೆಯುವ,NULL,1,1,6,
ಅಘಟಿತ ,"ನಡೆಯದ, ಸಂಭವಿಸದ; ರಚನೆಗೆ ಅಶಕ್ಯವಾದ",NULL,1,1,6,
ಅಘದಾತ ,ಪಾಪವನ್ನು ಕತ್ತರಿಸುವವನು; ಕೊಡುವವನು ಎಂದೂ ಅರ್ಥವಿದೆ,NULL,1,1,6,
ಅಘಭೋಗ ,ದುರಾಚಾರದ ವಿಷಯತೃಪ್ತಿ,NULL,1,1,6,
ಅಘಮರ್ಷಣ ,ಪಾಪಕಳೆಯುವ ಕಾರ್ಯ; ಪಾಪನಾಶಕವಾದ ಋಗ್ವೇದದ ಒಂದು ಸೂಕ್ತ-ಪುರುಷ ಸೂಕ್ತ,NULL,1,1,6,
ಅಘರುದ್ಧ ,ಪಾಪನಾಶಕ,NULL,1,1,6,
ಅಘರ್ವದಾವ ,ಪಾಪವೆಂಬ ಅರಣ್ಯಕ್ಕೆ ಬೆಂಕಿ,NULL,1,1,6,
ಅಘವಿದೂರ ,ಪಾಪವಿದೂರ,NULL,1,1,6,
ಅಘವೃಂದ ,ಪಾಪರಾಶಿ,NULL,1,1,6,
ಅಘಶಮನ ,ಪಾಪಗಳನ್ನು ಪರಿಹರಿಸುವುದು,NULL,1,1,6,
ಅಘಸಂಹರಣ ,ಪಾಪನಾಶನ,NULL,1,1,6,
ಅಘಹರ ,"ಪಾಪ ನಾಶಮಾಡುವವ-ಶ್ರೀಹರಿ, ಶಿವ",NULL,1,1,6,
ಅಘಹಾರಿಣಿ ,"ಪಾಪನಾಶಿನಿ, ಗಂಗೆ",NULL,1,1,6,
"ಅಘಾವಳಿ, ಅಘಾಳಿ ",ಪಾಪಸಮೂಹ,NULL,1,1,6,
ಅಚಂಚಲಪ್ರಕೃತಿ ,"ಸ್ಥಿರ ಪ್ರಕೃತಿ, ಸ್ಥಿರವಾದ ಸ್ವಭಾವ",NULL,1,1,6,
ಅಚಲ ,"ಪರ್ವತ, ಜಡ",NULL,1,1,6,
ಅಚಲಜಾವರ ,ಪಾರ್ವತೀಪತಿ-ಶಿವ,NULL,1,1,6,
ಅಚಲಸುತೆ ,ಪಾರ್ವತಿ,NULL,1,1,6,
ಅಚಲೋದ್ಧರಣ ,ಕೂರ್ಮಾವತಾರಿ ಶ್ರೀಹರಿ,NULL,1,1,6,
ಅಚಾಟ ,ಪ್ರಚಂಡ,NULL,1,1,6,
ಅಚಿಂತ್ಯ ,"ಚಿಂತಿಸಲಾಗದ, ಕಲ್ಪನೆಗೆ ಮೀರಿದ, ಧ್ಯಾನವನ್ನು ಮಿಕ್ಕಿದ, ಊಹೆಗೂ ನಿಲುಕದ ಸಾಮರ್ಥ್ಯ",NULL,1,1,6,
ಅಚ್ಚ ,"ಶುದ್ಧ, ಪಾರದರ್ಶಕ",NULL,1,1,6,
ಅಚ್ಚಗನ್ನಿಕೆ ,ನಿತ್ಯಮುಕ್ತಳಾದ ಲಕ್ಷ್ಮಿ,NULL,1,1,6,
ಅಚ್ಚದ ,ಪ್ರೀತಿಯ,NULL,1,1,6,
ಅಚ್ಚನ ,"ನಿರ್ಮಲವಾದ, ಶ್ರೇಷ್ಠವಾದ",NULL,1,1,6,
ಅಚ್ಚಿನೊಳಗೆಮೆಚ್ಚು ,ಸಂಸಾರಚಕ್ರದಲ್ಲಿ ಒಲುಮೆ,NULL,1,1,6,
ಅಚ್ಚು ,"ಪ್ರೀತಿ; ಪ್ರತೀಕ, ಚಕ್ರ",NULL,1,1,6,
ಅಚ್ಚುಳಿ ,ಪ್ರೀತಿ,NULL,1,1,6,
ಅಚ್ಛ ,ಮುದ್ದು,NULL,1,1,6,
ಅಚ್ಛಿದ್ರ ,"ತೂತು ಇಲ್ಲದ, ಸಂಪೂರ್ಣ",NULL,1,1,6,
ಅಚ್ಛಿನ್ನ ,"ಅಖಂಡ, ಓತಪ್ರೋತ, ನಾಶವಾಗದ, ತುಂಡುಮಾಡದ (ಅತಿರೋಹಿತ ಭಕ್ತಿಯುಳ್ಳವರೆಂದು ಭಾವ), ಪರಿಪೂರ್ಣ",NULL,1,1,6,
ಅಚ್ಯುತ ,"ಕೊರತೆ ಇಲ ದವನು, ಚ್ಯುತಿ ಇಲ್ಲದವನು, ನಾಶವಿಲ್ಲದವನು-ಶ್ರೀಹರಿ",NULL,1,1,6,
ಅಜ ,"ಮೇಕೆ; ಬ್ರಹ್ಮ; ಜನನವಿಲ್ಲದ, ಪರಮಾತ್ಮ; ಈಶ್ವರ, ಜೀವ, ಆಕಾಶ, ಸೂರ್ಯ, ಚಂದ್ರ, ಕಾಮ ಇತ್ಯಾದಿ",NULL,1,1,6,
ಅಜಕಾನನವಾಸ ,ಉಡುಪಿಯಲ್ಲಿ ವಾಸಿಸುವ ಕೃಷ್ಣ (ಅಜಕಾನನವೇ ಈಗ ಅಜ್ಜರಕಾಡು ಆಗಿದೆ); ಚಂದ್ರ ತಪಸ್ಸು ಮಾಡಿದ (ಅಬ್ಜಗಾಡು) ಕಾಡಿನಲ್ಲಿ ವಾಸಿಸುವವ,NULL,1,1,6,
ಅಜಕ್ಷೀರ ,ಮೇಕೆ ಹಾಲು,NULL,1,1,6,
ಅಜಗರ ,"ಸರ್ಪ, ಹೆಬ್ಬಾವು (ಅಘಾಸುರ)",NULL,1,1,6,
ಅಜಗರವೃತ್ತಿ ,ಹೆಬ್ಬಾವಿನಂತೆ ತನ್ನಲ್ಲಿಗೆ ತಾನಾಗಿ ಬಂದ ಆಹಾರವನ್ನು ಮಾತ್ರ ಸ್ವೀಕರಿಸುವ ನಿಯಮವನ್ನು ಹೊಂದುವುದು,NULL,1,1,6,
ಅಜಗರಶಯನ ,ಸರ್ಪಶಯನನಾದ ವಿಷ್ಣು,NULL,1,1,6,
ಅಜಜ್ಞಾನಿ ,ಬ್ರಹ್ಮಜ್ಞಾನಿ,NULL,1,1,6,
ಅಜತಾತ ,ಬ್ರಹ್ಮನ ತಂದೆ-ಶ್ರೀಹರಿ,NULL,1,1,6,
ಅಜನಪಿತ ,ವಿಷ್ಣು,NULL,1,1,6,
ಅಜನಯ್ಯ ,ಬ್ರಹ್ಮನತಂದೆ ಶ್ರೀಹರಿ,NULL,1,1,6,
"ಅಜನರಸಿ, ಅಜನರಾಣಿ ",ಬ್ರಹ್ಮನ ರಾಣಿ ಸರಸ್ವತಿ,NULL,1,1,6,
ಅಜಪದವಿ ,ಬ್ರಹ್ಮಪದವಿ,NULL,1,1,6,
ಅಜಪಿತ ,ಬ್ರಹ್ಮನ ತಂದೆಯಾದ ಶ್ರೀಹರಿ,NULL,1,1,6,
ಅಜಪಿತನಮೊಮ್ಮಗ ,ಶಿವ,NULL,1,1,6,
ಅಜಭವ ,"ಬ್ರಹ್ಮ ಮತ್ತು ಶಿವ, ನಾರದ; ಭೃಗುಋಷಿ",NULL,1,1,6,
ಅಜಭವಪೂಜಿತ ,ಬ್ರಹ್ಮ ಮತ್ತು ಶಿವನಿಂದ ಆರಾಧಿಸಲ್ಪಡುವವನು-ಶ್ರೀಹರಿ,NULL,1,1,6,
ಅಜಭವಸುರರು ,"ಬ್ರಹ್ಮ, ಶಿವ ಮೊದಲಾದ ದೇವತೆಗಳು",NULL,1,1,6,
ಅಜಭೂಪ ,"ರಘುವಂಶದ ದೊರೆ, ಅಜ",NULL,1,1,6,
ಅಜರ ,ಮುಪ್ಪಿಲ್ಲದ,NULL,1,1,6,
ಅಜವಾತತಾತ ,ಬ್ರಹ್ಮ ವಾಯುಗಳ ಜನಕ-ವಿಷ್ಣು,NULL,1,1,6,
ಅಜಸುತ ,ಅಜಮಹಾರಾಜನ ಮಗನಾದ ದಶರಥ; ನಾರದ; ಬ್ರಹ್ಮನಪುತ್ರ,NULL,1,1,6,
ಅಜಸುರ ,ಬ್ರಹ್ಮಾದಿ ದೇವತೆಗಳು,NULL,1,1,6,
ಅಜಸ್ರ ,"ಸದಾಕಾಲ, ಯಾವಾಗಲೂ",NULL,1,1,6,
ಅಜಾಂಡ ,ಬ್ರಹ್ಮಾಂಡ,NULL,1,1,6,
ಅಜಾಗರ ,ಎಚ್ಚರವಿಲ್ಲದ,NULL,1,1,6,
ಅಜಾಡ್ಯ ,"ಹುಟ್ಟಿಲ್ಲದ; ರೋಗವಿಲ್ಲದ, ಯಾವ ವ್ಯಾಧಿಯೂ ಇಲ್ಲದೆ ಇರುವುದು",NULL,1,1,6,
ಅಜಾತ ,ಹುಟ್ಟು ಇಲ್ಲದವ-ಶ್ರೀಹರಿ,NULL,1,1,6,
ಅಜಾದಿರೂಪ ,"ಅ"" ದಿಂದ ""ಕ್ಷ"" ದವರೆಗಿನ ಭಗವದ್ರೂಪಗಳು; ವಿಷ್ಣು""",NULL,1,1,6,
ಅಜಾಮಿಳ ,ಮರಣಕಾಲದಲ್ಲಿ ತನ್ನ ಮಗನಾದ ನಾರಾಯಣನನ್ನು ಕರೆದುದರಿಂದ ಮುಕ್ತಿ ಪಡೆದವ,NULL,1,1,6,
ಅಜಾರಣ್ಯಪುರ ,ಉಡುಪಿ,NULL,1,1,6,
ಅಜಿತ ,"ಅಜೇಯ, ಸೋಲಿಲ್ಲದ",NULL,1,1,6,
ಅಜಿತಭೂಮ ,ಅಜಿತಾದಿ ಅನಂತನಾಮಕನಾದ ಪರಮಾತ್ಮ,NULL,1,1,6,
ಅಜಿನ ,ಜಿಂಕೆ ಚರ್ಮ,NULL,1,1,6,
ಅಜೇಯ ,ಜಯಿಸಲು ಅಸಾಧ್ಯವಾದ,NULL,1,1,6,
ಅಜ್ಜುಗಾರ ,ಸಮಯಕ್ಕೆ ಒದಗುವವ,NULL,1,1,6,
ಅಜ್ಞಾತ ,ತಿಳಿಯದ,NULL,1,1,6,
ಅಜ್ಞಾನತಮ ,ಅಜ್ಞಾನವೆಂಬ ಕತ್ತಲೆ,NULL,1,1,6,
ಅಟಕಾದಿ ,"ಸೀಗೆ, ಅಂಟ್ವಾಳಕಾಯಿ, ಅರಿಸಿನ, ಎಣ್ಣೆಗಳ ಮಿಶ್ರಣ-ಎರದುಕೊಳ್ಳುವಾಗ ಮೈಗೆ ಹಚ್ಚಿ ತಿಕ್ಕಿಕೊಳ್ಳುವುದು",NULL,1,1,6,
ಅಟನೆ ,"ಸಂಚಾರ, ತಿರುಗಾಟ",NULL,1,1,6,
ಅಟನ್ಯ ,ನಾಶ,NULL,1,1,6,
ಅಟವಿ ,ಅಡವಿ,NULL,1,1,6,
ಅಟಾಅಟ ,"ಡಂಭಾಚಾರ, ಅಟ್ಟಹಾಸ, ಅಟಾಟೋಪ",NULL,1,1,6,
ಅಟಾಣಿ ,"ಅಟನೆ, ಸಂಚಾರ, ತಿರುಗಾಟ",NULL,1,1,6,
ಅಟ್ಟ<ಆಡು ,ಸಿದ್ಧಮಾಡಿದ; ಬೇಯಿಸಿದ,NULL,1,1,6,
ಅಟ್ಟಡವಿ ,"ಕಟ್ಟಡವಿ, ದಟ್ಟವಾದ ಅರಣ್ಯ",NULL,1,1,6,
ಅಟ್ಟಮದ ,ಅಷ್ಟಮದ,NULL,1,1,6,
ಅಟ್ಟಳ ,"ಅಟ್ಟ, ಮೇಲಿನ ಕೊಠಡಿ",NULL,1,1,6,
ಅಟ್ಟಾಲ ,ಉಪ್ಪರಿಗೆ,NULL,1,1,6,
ಅಟ್ಟಾವಳಿ ,ಮಹಡಿಗಳ ಸಾಲು,NULL,1,1,6,
ಅಟ್ಟಿಸು ,"ತೋರು, ಕಾಣು; ಓಡಿಸು",NULL,1,1,6,
ಅಟ್ಟು ,ಓಡಿಸು,NULL,1,1,6,
ಅಟ್ಟುಂಬೋದು ,ಅಡುಗೆ ಮಾಡಿ ಉಣ್ಣುವುದು,NULL,1,1,6,
ಅಟ್ಟುಇಕ್ಕದವರು ,ಅಡುಗೆ ಮಾಡಿ ಬೇರೆಯವರಿಗೆ ಬಡಿಸದ ಲೋಭಿಗಳು,NULL,1,1,6,
ಅಟ್ಟುಇಟ್ಟುಸುಟ್ಟುಕೊಟ್ಟುಮುಟ್ಟಿ ,"ಕ್ರಮವಾಗಿ:- ಅಡಿಗೆಮಾಡಿ, ನೈವೇದ್ಯಕ್ಕಿಟ್ಟು, ವೈಶ್ವದೇವಮಾಡಿ, ಬಲಿಹರಣಮಾಡಿ, ವಿಪ್ರಭೋಜನಮಾಡಿಸಿ, ಪಾದಸ್ಪರ್ಶಮಾಡಿ",NULL,1,1,6,
ಅಟ್ಟುಣ್ಣು ,ಅಡುಗೆ ಮಾಡಿಕೊಂಡು ಊಟಮಾಡು,NULL,1,1,6,
ಅಟ್ಟುಮಣಿಅರಿಮಣಿಇಕ್ಕು ,ಎಡೆಬಿಡದೆ ಕೆಲಸಕ್ಕೆ ಹಚ್ಚು,NULL,1,1,6,
ಅಟ್ಟುಳಿ ,"ತೊಂದರೆ, ಹಿಂಸೆ; ಕೋಟಲೆ, ಜನಸಂದಣಿ",NULL,1,1,6,
ಅಡಕ ,"ಇಕ್ಕಟ್ಟು, ತೊಂದರೆ; ಒಳಗೊಂಡ",NULL,1,1,6,
"ಅಡಕಲ, ಅಡಕಿಲು ",ಒಂದರಮೇಲೊಂದು ಪೇರಿಸಿಟ್ಟದ್ದು,NULL,1,1,6,
ಅಡಕು ,"ತುಂಬು, ಒಳಸೇರಿಸು",NULL,1,1,6,
ಅಡಗಾಣಿಪ ,"ತಡೆಮಾಡುವ, ಮರೆಮಾಡುವ",NULL,1,1,6,
ಅಡಗೆಡಹು ,ಅಡ್ಡಲಾಗಿ ಬೀಳು,NULL,1,1,6,
ಅಡಚು ,ಒತ್ತಾಗಿ ಸೇರು,NULL,1,1,6,
ಅಡರು ,"ಹತ್ತು; ದಾಳಿ ಮಾಡು, ಮುತ್ತಿಗೆ ಹಾಕು",NULL,1,1,6,
ಅಡವಿಯತೊಪ್ಪಲ ,ಕಾಡಿನ ಸೊಪ್ಪು (ಮದ್ದಿಗೆ ಬರುವಂಥದ್ದು),NULL,1,1,6,
ಅಡವು ,ಸಮೃದ್ಧಿ; ಒತ್ತೆ ಇಡು,NULL,1,1,6,
ಅಡಶಿರೋಶಿ ,ನಿರಾಶೆ,NULL,1,1,6,
ಅಡಸು ,"ಆಕ್ರಮಿಸು, ಮುತ್ತು",NULL,1,1,6,
ಅಡಿ ,"ತಳ, ಪಾದ, ಹೆಜ್ಜೆ",NULL,1,1,6,
ಅಡಿಗಟ್ಟು ,"ತಳಭಾಗ, ಮುಗ್ಗು",NULL,1,1,6,
ಅಡಿಗಡಿಗೆ ,ಮತ್ತೆ ಮತ್ತೆ,NULL,1,1,6,
ಅಡಿದಾವರೆ ,ಪಾದಪದ್ಮ,NULL,1,1,6,
ಅಡಿದಾಸ ,ಪಾದಸೇವಕ,NULL,1,1,6,
ಅಡಿಬಿದ್ದು ,ಪಾದಕ್ಕೆ ನಮಸ್ಕರಿಸಿ,NULL,1,1,6,
ಅಡಿಯಾಗು ,ದಾಸನಾಗು,NULL,1,1,6,
ಅಡಿಯಾಡು ,"ಎಡತಾಕು, ಮತ್ತೆ ಮತ್ತೆ ಬರು",NULL,1,1,6,
ಅಡಿವೆ ,ಹುಟ್ಟು; ಅಡಿಯನ್ನು ಇಟ್ಟರೆ,NULL,1,1,6,
"ಅಡಿಸತ್ತ, ಅಡಿಹೋದ ","ತಳ ಒಡೆದ, ತೂತಾದ",NULL,1,1,6,
ಅಡು ,ಅಡುಗೆಮಾಡು,NULL,1,1,6,
ಅಡುವಮಡಕೆ ,"ಅಡುಗೆಮಾಡುವ ಮಡಕೆ, ಕರ್ಮ",NULL,1,1,6,
ಅಡುವು ,"ತಕ್ಕುದಾಗು, ಯೋಗ್ಯವೆನಿಸು",NULL,1,1,6,
ಅಡೆಗೆಡೆ ,"ಅಡ್ಡ ಬೀಳು, ನಮಸ್ಕರಿಸು",NULL,1,1,6,
ಅಡ್ಡಯಿಸು ,"ಎದುರಿಸು, ತಡೆ",NULL,1,1,6,
